step,phi,phidot,H,Potential,Kinetic,Era
302,0.5643408759124088,0.000056375341416143256,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
303,0.5643408759124088,0.0000565620147240359,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
304,0.5643408759124088,0.00005674868803192854,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
305,0.5643408759124088,0.000056935361339821186,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
306,0.5643408759124088,0.00005712203464771383,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
307,0.5643408759124088,0.00005730870795560647,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
308,0.5643408759124088,0.000057495381263499115,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
309,0.5643408759124088,0.00005768205457139176,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
310,0.5643408759124088,0.0000578687278792844,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
311,0.5643408759124088,0.000058055401187177045,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
312,0.5643408759124088,0.00005824207449506969,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
313,0.5643408759124088,0.00005842874780296233,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
314,0.5643408759124088,0.000058615421110854975,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
315,0.5643408759124088,0.00005880209441874762,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
316,0.5643408759124088,0.00005898876772664026,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
317,0.5643408759124088,0.000059175441034532905,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
318,0.5643408759124088,0.00005936211434242555,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
319,0.5643408759124088,0.00005954878765031819,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
320,0.5643408759124088,0.000059735460958210834,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
321,0.5643408759124088,0.00005992213426610348,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
322,0.5643408759124088,0.00006010880757399612,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
323,0.5643408759124088,0.000060295480881888764,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
324,0.5643408759124088,0.00006048215418978141,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
325,0.5643408759124088,0.00006066882749767405,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
326,0.5643408759124088,0.000060855500805566694,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
327,0.5643408759124088,0.00006104217411345934,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
328,0.5643408759124088,0.000061228847421352,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
329,0.5643408759124088,0.00006141552072924464,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
330,0.5643408759124088,0.0000616021940371373,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
331,0.5643408759124088,0.00006178886734502994,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
332,0.5643408759124088,0.0000619755406529226,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
333,0.5643408759124088,0.00006216221396081524,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
334,0.5643408759124088,0.0000623488872687079,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
335,0.5643408759124088,0.00006253556057660054,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
336,0.5643408759124088,0.0000627222338844932,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
337,0.5643408759124088,0.00006290890719238584,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
338,0.5643408759124088,0.0000630955805002785,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
339,0.5643408759124088,0.00006328225380817114,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
340,0.5643408759124088,0.0000634689271160638,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
341,0.5643408759124088,0.00006365560042395644,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
342,0.5643408759124088,0.0000638422737318491,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
343,0.5643408759124088,0.00006402894703974174,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
344,0.5643408759124088,0.0000642156203476344,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
345,0.5643408759124088,0.00006440229365552704,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
346,0.5643408759124088,0.0000645889669634197,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
347,0.5643408759124088,0.00006477564027131234,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
348,0.5643408759124088,0.000064962313579205,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
349,0.5643408759124088,0.00006514898688709764,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
350,0.5643408759124088,0.0000653356601949903,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
351,0.5643408759124088,0.00006552233350288294,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
352,0.5643408759124088,0.0000657090068107756,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
353,0.5643408759124088,0.00006589568011866824,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
354,0.5643408759124088,0.0000660823534265609,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
355,0.5643408759124088,0.00006626902673445354,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
356,0.5643408759124088,0.0000664557000423462,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
357,0.5643408759124088,0.00006664237335023884,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
358,0.5643408759124088,0.0000668290466581315,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
359,0.5643408759124088,0.00006701571996602414,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
360,0.5643408759124088,0.0000672023932739168,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
361,0.5643408759124088,0.00006738906658180944,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
362,0.5643408759124088,0.0000675757398897021,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
363,0.5643408759124088,0.00006776241319759474,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
364,0.5643408759124088,0.0000679490865054874,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
365,0.5643408759124088,0.00006813575981338004,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
366,0.5643408759124088,0.0000683224331212727,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
367,0.5643408759124088,0.00006850910642916534,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
368,0.5643408759124088,0.000068695779737058,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
369,0.5643408759124088,0.00006888245304495064,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
370,0.5643408759124088,0.0000690691263528433,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
371,0.5643408759124088,0.00006925579966073594,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
372,0.5643408759124088,0.0000694424729686286,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
373,0.5643408759124088,0.00006962914627652124,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
374,0.5643408759124088,0.0000698158195844139,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
375,0.5643408759124088,0.00007000249289230654,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
376,0.5643408759124088,0.0000701891662001992,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
377,0.5643408759124088,0.00007037583950809184,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
378,0.5643408759124088,0.0000705625128159845,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
379,0.5643408759124088,0.00007074918612387714,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
380,0.5643408759124088,0.0000709358594317698,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
381,0.5643408759124088,0.00007112253273966244,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
382,0.5643408759124088,0.0000713092060475551,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
383,0.5643408759124088,0.00007149587935544774,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
384,0.5643408759124088,0.0000716825526633404,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
385,0.5643408759124088,0.00007186922597123304,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
386,0.5643408759124088,0.0000720558992791257,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
387,0.5643408759124088,0.00007224257258701834,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
388,0.5643408759124088,0.000072429245894911,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
389,0.5643408759124088,0.00007261591920280364,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
390,0.5643408759124088,0.0000728025925106963,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
391,0.5643408759124088,0.00007298926581858894,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
392,0.5643408759124088,0.0000731759391264816,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
393,0.5643408759124088,0.00007336261243437424,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
394,0.5643408759124088,0.0000735492857422669,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
395,0.5643408759124088,0.00007373595905015954,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
396,0.5643408759124088,0.0000739226323580522,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
397,0.5643408759124088,0.00007410930566594484,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
398,0.5643408759124088,0.0000742959789738375,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
399,0.5643408759124088,0.00007448265228173014,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
400,0.5643408759124088,0.0000746693255896228,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
401,0.5643408759124088,0.00007485599889751544,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
402,0.5643408759124088,0.0000750426722054081,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
403,0.5643408759124088,0.00007522934551330074,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
404,0.5643408759124088,0.0000754160188211934,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
405,0.5643408759124088,0.00007560269212908604,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
406,0.5643408759124088,0.0000757893654369787,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
407,0.5643408759124088,0.00007597603874487134,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
408,0.5643408759124088,0.000076162712052764,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
409,0.5643408759124088,0.00007634938536065664,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
410,0.5643408759124088,0.0000765360586685493,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
411,0.5643408759124088,0.00007672273197644194,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
412,0.5643408759124088,0.0000769094052843346,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
413,0.5643408759124088,0.00007709607859222724,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
414,0.5643408759124088,0.0000772827519001199,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
415,0.5643408759124088,0.00007746942520801254,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
416,0.5643408759124088,0.0000776560985159052,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
417,0.5643408759124088,0.00007784277182379784,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
418,0.5643408759124088,0.0000780294451316905,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
419,0.5643408759124088,0.00007821611843958314,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
420,0.5643408759124088,0.0000784027917474758,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
421,0.5643408759124088,0.00007858946505536844,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
422,0.5643408759124088,0.0000787761383632611,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
423,0.5643408759124088,0.00007896281167115374,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
424,0.5643408759124088,0.0000791494849790464,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
425,0.5643408759124088,0.00007933615828693904,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
426,0.5643408759124088,0.0000795228315948317,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
427,0.5643408759124088,0.00007970950490272434,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
428,0.5643408759124088,0.000079896178210617,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
429,0.5643408759124088,0.00008008285151850964,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
430,0.5643408759124088,0.0000802695248264023,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
431,0.5643408759124088,0.00008045619813429494,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
432,0.5643408759124088,0.0000806428714421876,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
433,0.5643408759124088,0.00008082954475008024,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
434,0.5643408759124088,0.0000810162180579729,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
435,0.5643408759124088,0.00008120289136586554,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
436,0.5643408759124088,0.0000813895646737582,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
437,0.5643408759124088,0.00008157623798165084,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
438,0.5643408759124088,0.0000817629112895435,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
439,0.5643408759124088,0.00008194958459743614,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
440,0.5643408759124088,0.0000821362579053288,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
441,0.5643408759124088,0.00008232293121322144,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
442,0.5643408759124088,0.0000825096045211141,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
443,0.5643408759124088,0.00008269627782900674,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
444,0.5643408759124088,0.0000828829511368994,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
445,0.5643408759124088,0.00008306962444479204,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
446,0.5643408759124088,0.0000832562977526847,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
447,0.5643408759124088,0.00008344297106057734,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
448,0.5643408759124088,0.00008362964436847,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
449,0.5643408759124088,0.00008381631767636264,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
450,0.5643408759124088,0.0000840029909842553,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
451,0.5643408759124088,0.00008418966429214794,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
452,0.5643408759124088,0.0000843763376000406,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
453,0.5643408759124088,0.00008456301090793324,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
454,0.5643408759124088,0.0000847496842158259,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
455,0.5643408759124088,0.00008493635752371854,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
456,0.5643408759124088,0.0000851230308316112,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
457,0.5643408759124088,0.00008530970413950384,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
458,0.5643408759124088,0.0000854963774473965,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
459,0.5643408759124088,0.00008568305075528914,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
460,0.5643408759124088,0.0000858697240631818,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
461,0.5643408759124088,0.00008605639737107444,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
462,0.5643408759124088,0.0000862430706789671,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
463,0.5643408759124088,0.00008642974398685974,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
464,0.5643408759124088,0.0000866164172947524,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
465,0.5643408759124088,0.00008680309060264504,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
466,0.5643408759124088,0.0000869897639105377,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
467,0.5643408759124088,0.00008717643721843034,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
468,0.5643408759124088,0.000087363110526323,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
469,0.5643408759124088,0.00008754978383421564,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
470,0.5643408759124088,0.0000877364571421083,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
471,0.5643408759124088,0.00008792313045000094,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
472,0.5643408759124088,0.0000881098037578936,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
473,0.5643408759124088,0.00008829647706578624,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
474,0.5643408759124088,0.0000884831503736789,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
475,0.5643408759124088,0.00008866982368157154,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
476,0.5643408759124088,0.0000888564969894642,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
477,0.5643408759124088,0.00008904317029735684,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
478,0.5643408759124088,0.0000892298436052495,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
479,0.5643408759124088,0.00008941651691314214,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
480,0.5643408759124088,0.0000896031902210348,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
481,0.5643408759124088,0.00008978986352892744,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
482,0.5643408759124088,0.0000899765368368201,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
483,0.5643408759124088,0.00009016321014471274,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
484,0.5643408759124088,0.0000903498834526054,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
485,0.5643408759124088,0.00009053655676049804,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
486,0.5643408759124088,0.0000907232300683907,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
487,0.5643408759124088,0.00009090990337628334,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
488,0.5643408759124088,0.000091096576684176,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
489,0.5643408759124088,0.00009128324999206864,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
490,0.5643408759124088,0.0000914699232999613,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
491,0.5643408759124088,0.00009165659660785394,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
492,0.5643408759124088,0.0000918432699157466,2435000000000000000,105467127301875000000000000000000000000000000000000000000000000000000000000,5316742744057187000000000000000000000,radiation
